0.866667	0.2	0	0	0.0666667	0.2	0.133333	0	0	0	0	0	0	0	1.24618	INR
0.733333	0.4	0	0	0.133333	0.666667	0.2	0	0	0	0	0.0666667	0	0	0.830786	INR
0.727273	0.363636	0	0	0.0909091	0.545455	0.181818	0	0	0	0	0	0	0	0.830786	INR
0.6	0.4	0	0	0	0.9	0	0.5	0.9	0	0	0.2	0	0	0.498472	INR
0.842105	0.210526	0	0	0.0526316	0.263158	0	0.210526	0.263158	0	0	0.0526316	0	0.210526	1.41234	INR
0.956522	0.173913	0	0	0.130435	0.217391	0.0434783	0	0	0	0	0	0	0	1.74465	INR
0.611111	0.666667	0	0	0.277778	0.666667	0.222222	0	0	0	0	0	0	0	0.58155	INR
0.5	0.583333	0	0	0.0833333	0.833333	0	0.166667	0.833333	0	0	0	0	0	0.498472	INR
0.714286	0.285714	0	0	0	0.5	0.285714	0	0	0	0	0	0	0	0.996943	INR
0.95	0.1	0	0	0.05	0.2	0	0.05	0.1	0	0	0	0	0.05	1.49541	INR
0.571429	0.571429	0	0	0.142857	0.857143	0	0.5	0.857143	0	0	0	0	0.285714	0.830786	INR
0.75	0.416667	0	0	0.166667	0.583333	0.416667	0	0	0	0	0	0	0	0.664629	INR
0.6875	0.5	0	0	0.1875	0.6875	0.4375	0	0	0	0	0	0	0	0.830786	INR
0.666667	0.333333	0	0	0	1	0	0.833333	1	0	0	0	0	0	0.166157	INR
0.913043	0.0869565	0	0	0	0.130435	0	0.0434783	0.130435	0	0	0	0	0.0869565	1.91081	INR
0.714286	0.571429	0	0	0.285714	0.571429	0	0	0.571429	0	0	0	0	0.571429	0.415393	INR
0.611111	0.555556	0	0	0.166667	0.666667	0	0.166667	0.5	0	0	0	0	0.111111	1.24618	INR
0.625	0.625	0	0	0.25	0.75	0	0.375	0.75	0	0	0	0	0	0.664629	INR
0.619048	0.428571	0	0	0.047619	0.857143	0.52381	0	0	0	0	0.047619	0	0	0.996943	INR
0.785714	0.285714	0	0	0.0714286	0.428571	0.142857	0	0	0	0	0	0	0	0.913865	INR
0.947368	0.157895	0	0	0.105263	0.210526	0.0526316	0.0526316	0.0526316	0	0	0	0	0	1.41234	INR
0.666667	0.666667	0	0	0.333333	0.444444	0	0	0.444444	0	0	0	0	0	0.498472	INR
0.857143	0.142857	0	0	0	0.285714	0.142857	0	0	0	0	0	0	0	0.996943	INR
0.866667	0.133333	0	0	0	0.266667	0.0666667	0	0	0	0	0	0	0	1.1631	INR
0.5	0.571429	0	0	0.0714286	0.857143	0.357143	0	0	0	0	0	0	0	0.498472	INR
0.7	0.3	0	0	0	0.4	0	0.1	0.4	0	0	0	0	0	0.830786	INR
0.307692	0.769231	0	0	0.0769231	0.846154	0.461538	0	0	0	0	0	0.153846	0	0.830786	INR
0.846154	0.307692	0	0	0.153846	0.769231	0.384615	0	0	0	0	0	0	0	0.498472	INR
0.6	0.7	0	0	0.3	0.6	0.5	0	0	0	0	0	0	0	0.747707	INR
0.5	0.5	0	0	0	1	0	0	0	0	0	0	0	0	0.166157	INR
0.818182	0.272727	0	0	0.0909091	0.545455	0.454545	0	0	0	0	0	0	0	0.664629	INR
0.8125	0.25	0	0	0.0625	0.25	0.125	0	0	0	0	0	0	0	1.24618	INR
0.846154	0.307692	0	0.153846	0	0.307692	0.153846	0	0	0	0	0.0769231	0.230769	0	0.913865	INR
0.466667	0.733333	0	0	0.2	0.8	0	0.4	0.8	0	0	0	0	0.133333	0.498472	INR
0.846154	0.384615	0	0	0.230769	0.307692	0	0.153846	0.307692	0	0	0	0	0.153846	1.08002	INR
0.5	0.5	0	0	0	1	0.75	0	0	0	0	0	0	0	0.249236	INR
0.857143	0.214286	0	0	0.0714286	0.428571	0.214286	0	0	0	0	0.0714286	0	0	1.08002	INR
0.6	0.4	0	0	0	1	0	0.4	1	0	0	0.2	0	0.2	0.332314	INR
0.8125	0.1875	0	0	0	0.375	0	0.25	0.375	0	0	0	0	0.25	1.08002	INR
0.631579	0.578947	0	0	0.210526	0.631579	0	0.263158	0.631579	0	0	0	0	0.105263	1.1631	INR
0.636364	0.545455	0	0	0.181818	0.727273	0	0.454545	0.727273	0	0	0	0	0.181818	0.58155	INR
0.8125	0.375	0	0	0.1875	0.75	0.5	0	0	0	0	0.0625	0	0	0.913865	INR
0.625	0.625	0	0	0.25	0.625	0.5	0	0	0	0	0	0	0	0.58155	INR
0.956522	0.0434783	0	0	0	0.130435	0	0	0	0	0	0.0434783	0	0	1.82773	INR
0.5	0.5	0	0	0	1	0	0.375	1	0	0	0	0	0.375	0.58155	INR
0.8125	0.1875	0	0	0	0.375	0.375	0	0	0	0	0	0	0	1.08002	INR
0.733333	0.333333	0	0	0.0666667	0.866667	0	0.4	0.866667	0	0	0	0	0.266667	0.747707	INR
0.857143	0.214286	0	0	0.0714286	0.357143	0.214286	0	0	0	0	0	0	0	1.08002	INR
0.857143	0.190476	0	0	0.047619	0.142857	0.0952381	0.0952381	0.0952381	0	0	0.047619	0	0	1.57849	INR
0.85	0.3	0	0	0.15	0.25	0	0	0.25	0	0	0	0	0	1.49541	INR
0.823529	0.176471	0	0	0	0.176471	0.117647	0	0.0588235	0	0	0	0	0	1.32926	INR
0.461538	0.769231	0	0	0.230769	0.615385	0.307692	0	0	0	0	0	0	0	0.664629	INR
0.416667	0.833333	0	0	0.25	0.75	0	0.583333	0.75	0	0	0	0	0.583333	0.830786	INR
0.857143	0.714286	0	0	0.571429	0.285714	0	0	0	0	0	0	0	0	0.498472	INR
0.875	0.25	0	0	0.125	0.25	0	0.125	0.25	0	0	0	0	0	1.82773	INR
0.583333	0.666667	0	0	0.25	0.583333	0.416667	0	0	0	0	0	0	0	0.830786	INR
0.958333	0.0833333	0	0	0.0416667	0.166667	0.125	0	0	0	0	0	0	0	1.82773	INR
0.85	0.15	0	0	0	0.3	0.3	0	0	0	0	0	0	0	1.41234	INR
0.5	0.666667	0	0	0.166667	0.833333	0	0.333333	0.333333	0	0	0	0	0	0.415393	INR
0.789474	0.315789	0	0	0.105263	0.263158	0.157895	0	0	0	0	0	0	0	1.49541	INR
0.555556	0.444444	0	0	0	0.833333	0	0	0	0	0	0.0555556	0	0	0.830786	INR
0.904762	0.0952381	0	0	0	0.333333	0.0952381	0	0	0	0	0	0	0	1.41234	INR
0.875	0.375	0	0	0.25	0.625	0.375	0	0	0	0	0	0	0	0.332314	INR
0.684211	0.368421	0	0	0.0526316	0.578947	0	0.263158	0.578947	0	0	0	0	0	1.24618	INR
0.642857	0.357143	0	0	0	0.714286	0.5	0	0.0714286	0	0	0	0	0	0.830786	INR
0.769231	0.461538	0	0	0.230769	0.615385	0	0.230769	0.615385	0	0	0	0	0	0.747707	INR
0.888889	0.111111	0	0	0	0.444444	0	0.166667	0.444444	0	0	0	0	0.277778	1.24618	INR
0.9	0.15	0	0	0.05	0.25	0.1	0	0	0	0	0.05	0	0	1.49541	INR
0.894737	0.210526	0	0	0.105263	0.263158	0.263158	0	0	0	0	0	0	0	1.32926	INR
0.416667	0.666667	0	0	0.0833333	0.833333	0	0.25	0.833333	0	0	0	0	0.166667	0.415393	INR
0.7	0.3	0	0	0	0.9	0.25	0	0	0	0	0.05	0	0	1.24618	INR
0.9375	0.0625	0	0	0	0.3125	0	0.1875	0.3125	0	0	0	0	0.125	1.24618	INR
0.8	0.4	0	0	0.2	0.4	0.4	0	0	0	0	0	0	0	0.332314	INR
0.666667	0.555556	0	0	0.222222	0.722222	0	0.388889	0.722222	0	0	0.0555556	0	0.111111	1.24618	INR
0.571429	0.428571	0	0	0	0.857143	0.285714	0	0	0	0	0	0	0	0.332314	INR
0.571429	0.571429	0	0	0.142857	0.714286	0.428571	0	0	0	0	0	0	0	0.58155	INR
0.75	0.5	0	0	0.25	0.75	0.75	0	0	0	0	0	0	0	0.166157	INR
0.444444	0.777778	0	0	0.222222	0.777778	0	0.333333	0.777778	0	0	0	0	0	0.58155	INR
0.444444	0.555556	0	0	0	0.777778	0	0.333333	0.777778	0	0	0.111111	0	0	0.332314	INR
0.714286	0.357143	0	0	0.0714286	0.357143	0	0.214286	0.357143	0	0	0	0	0.142857	1.08002	INR
0.9	0.1	0	0	0	0.333333	0.2	0	0	0	0	0.0333333	0	0	1.91081	INR
0.7	0.4	0	0	0.1	0.9	0	0.4	0.9	0	0	0	0	0.1	0.498472	INR
0.954545	0.0909091	0	0	0.0454545	0.181818	0.0454545	0	0	0	0	0	0	0	1.66157	INR
0.904762	0.0952381	0	0	0	0.285714	0	0.0952381	0.285714	0	0	0	0	0.190476	1.57849	INR
0.666667	0.333333	0	0	0	1	0	0	0.666667	0	0	0	0	0	0.166157	INR
0.857143	0.333333	0	0	0.190476	0.285714	0	0.142857	0.285714	0	0	0	0	0.142857	1.57849	INR
0.833333	0.166667	0	0	0	0.25	0	0.208333	0.25	0	0	0.0416667	0	0	1.74465	INR
0.884615	0.192308	0	0	0.0769231	0.115385	0.0769231	0	0	0	0	0	0	0	2.07696	INR
0.92	0.16	0	0	0.08	0.12	0	0	0	0	0	0	0	0	1.91081	INR
0.916667	0.166667	0	0	0.0833333	0.166667	0.0833333	0	0	0	0	0	0	0	0.996943	INR
0.88	0.12	0	0	0	0.16	0	0.04	0.12	0	0	0	0	0	1.82773	INR
0.65	0.55	0	0.2	0	0.7	0.25	0	0	0	0	0	0.35	0	1.1631	INR
0.809524	0.238095	0	0	0.047619	0.190476	0	0.047619	0.0952381	0	0	0	0	0.142857	1.49541	INR
0.615385	0.615385	0	0	0.230769	0.769231	0	0.538462	0.769231	0	0	0	0	0.0769231	0.913865	INR
0.666667	0.333333	0	0	0	0.666667	0.166667	0	0	0	0	0	0	0	0.249236	INR
1	0	0	0	0	0.666667	0	0	0	0	0	0.166667	0	0	0.498472	INR
0.818182	0.363636	0	0	0.181818	0.545455	0	0.272727	0.545455	0	0	0	0	0.181818	0.664629	INR
0.913043	0.0869565	0	0	0	0.869565	0	0.304348	0.869565	0	0	0.0434783	0	0	1.32926	INR
0.625	0.375	0	0	0	0.625	0.125	0.125	0.625	0	0	0	0	0.125	0.58155	INR
0.75	0.75	0	0	0.5	0.5	0.5	0	0	0	0	0	0	0	0.249236	INR
0.789474	0.210526	0	0	0	0.421053	0.421053	0	0	0	0	0	0	0	1.24618	INR
0.875	0.125	0	0	0	0.625	0	0.375	0.625	0	0	0	0	0	0.58155	INR
0.789474	0.368421	0	0	0.157895	0.368421	0	0.0526316	0.368421	0	0	0	0	0.0526316	1.32926	INR
0.4	0.7	0	0	0.1	0.9	0	0.4	0.9	0	0	0	0	0.3	0.498472	INR
0.875	0.375	0	0	0.25	0.5	0.375	0	0	0	0	0	0	0	0.498472	INR
0.722222	0.5	0	0	0.222222	0.611111	0.444444	0	0	0	0	0	0	0	1.08002	INR
0.875	0.125	0	0	0	1	0	0	0	0	0	0	0	0	0.58155	INR
0.909091	0.181818	0	0	0.0909091	0.272727	0.181818	0	0	0	0	0	0	0	0.830786	INR
0.909091	0.0909091	0	0	0	0.454545	0	0.272727	0.454545	0	0	0	0	0	0.830786	INR
0.736842	0.263158	0	0	0	0.421053	0.157895	0.210526	0.210526	0	0	0	0	0	1.24618	INR
0.722222	0.333333	0	0	0.0555556	0.388889	0.388889	0	0	0	0	0	0	0	1.32926	INR
0.625	0.375	0	0	0	0.625	0	0.375	0.625	0	0	0.0625	0	0	0.830786	INR
0.941176	0.117647	0	0	0.0588235	0.147059	0	0.0294118	0.147059	0	0	0	0	0.117647	2.65852	INR
0.935484	0.0645161	0	0	0	0.16129	0.0967742	0	0	0	0	0.0645161	0	0	2.3262	INR
0.733333	0.266667	0	0	0	0.4	0	0.133333	0.333333	0	0	0	0.0666667	0.2	0.913865	INR
0.75	0.3125	0	0	0.0625	0.3125	0	0.25	0.3125	0	0	0.0625	0	0	1.08002	INR
0.75	0.375	0	0	0.125	0.625	0.25	0	0	0	0	0	0	0	0.332314	INR
1	0	0	0	0	0.727273	0	0.181818	0.636364	0	0	0	0	0	0.830786	INR
0.933333	0.0666667	0	0	0	0.266667	0	0.133333	0.266667	0	0	0	0	0.133333	1.1631	INR
0.823529	0.294118	0	0	0.117647	0.235294	0	0.117647	0.235294	0	0	0	0	0.117647	1.1631	INR
0.428571	0.642857	0	0	0.0714286	0.785714	0.5	0	0	0	0	0	0	0	0.747707	INR
0.875	0.3125	0	0	0.1875	0.1875	0	0	0.1875	0	0	0	0	0	1.24618	INR
0.5	0.833333	0	0	0.333333	0.666667	0.166667	0	0	0	0	0	0	0	0.415393	INR
0.8	0.2	0	0	0	0.8	0	0.2	0.8	0	0	0	0	0	0.249236	INR
0.833333	0.444444	0	0	0.277778	0.611111	0	0.388889	0.611111	0	0	0.0555556	0	0.111111	0.996943	INR
0.904762	0.0952381	0	0	0	0.333333	0.142857	0	0	0	0	0.047619	0.047619	0	1.66157	INR
0.782609	0.26087	0	0.0434783	0	0.391304	0.304348	0	0	0	0	0	0.217391	0	1.57849	INR
0.777778	0.444444	0	0	0.222222	0.666667	0	0.222222	0.666667	0	0	0	0	0.222222	0.58155	INR
0.533333	0.466667	0	0	0	0.733333	0	0.333333	0.733333	0	0	0	0	0	0.664629	INR
0.7	0.45	0	0	0.15	0.7	0.35	0.15	0.2	0	0	0	0	0	1.24618	INR
0.5	0.583333	0	0.0833333	0	0.75	0.333333	0	0	0	0	0	0.333333	0	0.664629	INR
0.869565	0.26087	0	0	0.130435	0.173913	0.130435	0	0	0	0	0	0	0	1.74465	INR
0.85	0.35	0	0	0.2	0.25	0	0.05	0.25	0	0	0	0	0	1.57849	INR
0.181818	0.818182	0	0	0	0.909091	0	0.363636	0.909091	0	0	0	0	0.272727	0.498472	INR
0.809524	0.285714	0	0	0.0952381	0.285714	0	0.190476	0.285714	0	0	0	0	0	1.41234	INR
0.769231	0.230769	0	0	0	0.461538	0	0.230769	0.461538	0	0	0	0	0.230769	0.913865	INR
0.923077	0.192308	0	0	0.115385	0.192308	0	0.115385	0.192308	0	0	0.0384615	0	0.0769231	2.16004	INR
0.588235	0.529412	0	0	0.117647	0.764706	0.529412	0	0	0	0	0	0	0	1.08002	INR
0.727273	0.454545	0	0	0.181818	0.727273	0.545455	0	0	0	0	0.0909091	0	0	0.664629	INR
0.826087	0.26087	0	0	0.0869565	0.304348	0.130435	0	0	0	0	0	0	0	1.66157	INR
0.928571	0.214286	0	0	0.142857	0.857143	0.5	0	0	0	0	0	0	0	0.664629	INR
0.6875	0.5	0	0	0.1875	0.8125	0.1875	0	0	0	0	0.125	0	0	0.996943	INR
1	0	0	0	0	0.388889	0	0.222222	0.388889	0	0	0	0	0	1.49541	INR
0.625	0.625	0	0	0.25	0.625	0.25	0	0	0	0	0	0	0	0.415393	INR
0.9	0.133333	0	0	0.0333333	0.266667	0.166667	0	0	0	0	0	0	0	2.16004	INR
0.727273	0.272727	0	0	0	0.727273	0	0	0	0	0	0.0909091	0	0	0.664629	INR
0.545455	0.545455	0	0	0.0909091	0.636364	0	0.272727	0.636364	0	0	0	0	0	0.498472	INR
0.6	0.5	0	0	0.1	0.8	0.5	0	0	0	0	0	0	0	0.415393	INR
0.76	0.24	0	0	0	0.36	0	0.2	0.36	0	0	0	0	0.16	1.57849	INR
1	0	0	0	0	0.666667	0	0	0	0	0	0.333333	0	0	0.498472	INR
1	0	0	0	0	0.333333	0	0	0	0	0	0	0	0	0.498472	INR
0.576923	0.423077	0	0	0	0.538462	0.269231	0	0	0	0	0	0	0	1.66157	INR
1	0.0588235	0	0	0.0588235	0.176471	0	0.117647	0.176471	0	0	0.0588235	0	0.0588235	1.32926	INR
0.647059	0.470588	0	0	0.117647	0.764706	0	0.588235	0.764706	0	0	0.0588235	0	0.0588235	0.747707	INR
0.857143	0.142857	0	0	0	0.285714	0	0.0952381	0.285714	0	0	0	0	0.190476	1.49541	INR
0.666667	0.666667	0	0	0.333333	0.666667	0	0.166667	0.333333	0	0	0	0	0.333333	0.332314	INR
0.681818	0.363636	0	0	0.0454545	0.363636	0	0.0454545	0.227273	0	0	0	0.0454545	0.272727	1.57849	INR
1	0	0	0	0	0.2	0.0666667	0	0	0	0	0	0	0	1.1631	INR
0.571429	0.571429	0	0	0.142857	0.714286	0.285714	0	0	0	0	0	0	0	0.332314	INR
0.571429	0.428571	0	0	0	0.857143	0.714286	0	0	0	0	0	0	0	0.249236	INR
0.875	0.375	0	0	0.25	0.5	0.375	0	0.125	0	0	0	0	0	0.498472	INR
0.894737	0.263158	0	0	0.157895	0.210526	0	0.0526316	0.210526	0	0	0	0	0	1.49541	INR
0.861111	0.138889	0	0	0	0.305556	0.25	0	0	0	0	0	0.0277778	0	2.65852	INR
1	0.230769	0	0	0.230769	0.153846	0.0769231	0	0	0	0	0.0769231	0	0	0.996943	INR
0.285714	0.714286	0	0	0	0.857143	0	0.142857	0.857143	0	0	0	0	0	0.249236	INR
0.705882	0.352941	0	0	0.0588235	0.470588	0	0.352941	0.470588	0	0	0	0	0.117647	1.1631	INR
0.75	0.3125	0	0	0.0625	0.375	0.375	0	0	0	0	0	0	0	1.1631	INR
0.714286	0.357143	0	0	0.0714286	0.5	0.214286	0.285714	0.357143	0	0	0	0	0	1.08002	INR
0.666667	0.444444	0	0	0.111111	0.333333	0.111111	0	0	0	0	0	0	0	0.58155	INR
0.5	0.5	0	0	0	0.5	0.5	0.0714286	0.0714286	0	0	0	0	0	1.1631	INR
0.666667	0.555556	0	0	0.222222	0.777778	0.555556	0	0	0	0	0	0	0	0.415393	INR
0.9	0.15	0	0	0.05	0.2	0	0.1	0.2	0	0	0	0.05	0	1.49541	INR
0.7	0.6	0	0	0.3	0.5	0	0.2	0.5	0	0	0	0	0.2	0.58155	INR
0.857143	0.142857	0	0	0	0.190476	0	0.047619	0.190476	0	0	0.047619	0	0	1.74465	INR
0.615385	0.384615	0	0	0	0.846154	0.0769231	0.538462	0.846154	0	0	0.153846	0.230769	0.230769	0.830786	INR
0.793103	0.37931	0	0	0.172414	0.655172	0.344828	0	0	0	0	0	0	0	1.91081	INR
0.642857	0.428571	0	0	0.0714286	0.714286	0.357143	0	0	0	0	0	0	0	0.664629	INR
0.833333	0.166667	0	0	0	0.166667	0.166667	0	0	0	0	0	0	0	1.49541	INR
0.863636	0.181818	0	0	0.0454545	0.272727	0.181818	0	0	0	0	0	0	0	1.74465	INR
0.857143	0.190476	0	0	0.047619	0.285714	0	0.142857	0.285714	0	0	0	0	0	1.57849	INR
0.909091	0.0909091	0	0	0	0.818182	0	0.545455	0.818182	0	0	0	0	0	0.747707	INR
1	0.125	0	0	0.125	0.125	0	0.0625	0.0625	0	0	0	0	0	1.32926	INR
0.666667	0.5	0	0	0.166667	0.666667	0	0.333333	0.666667	0	0	0	0	0.166667	0.747707	INR
0.8125	0.1875	0	0	0	0.25	0	0.125	0.25	0	0	0	0.0625	0.125	1.08002	INR
0.625	0.5	0	0	0.125	0.875	0.625	0	0	0	0	0	0	0	0.166157	INR
0.714286	0.357143	0	0	0.0714286	0.714286	0	0.142857	0.714286	0	0	0	0	0.214286	0.747707	INR
0.666667	0.333333	0	0	0	0.75	0	0.333333	0.416667	0	0	0.166667	0	0.25	0.913865	INR
0.947368	0.0526316	0	0	0	0.210526	0.105263	0	0	0	0	0	0	0	1.32926	INR
0.714286	0.571429	0	0	0.285714	0.714286	0	0.285714	0.571429	0	0	0	0	0	0.498472	INR
0.9	0.2	0	0	0.1	0.2	0	0	0	0	0	0	0	0	0.747707	INR
0.692308	0.384615	0	0	0.0769231	0.923077	0	0.461538	0.923077	0	0	0.0769231	0	0.230769	0.747707	INR
0.888889	0.166667	0	0	0.0555556	0.333333	0	0.166667	0.333333	0	0	0	0	0	1.08002	INR
0.6875	0.375	0	0	0.0625	0.75	0.375	0	0	0	0	0	0	0	0.747707	INR
0.666667	0.833333	0	0	0.5	0.5	0.333333	0	0	0	0	0	0	0	0.498472	INR
0.833333	0.222222	0	0	0.0555556	0.277778	0.111111	0	0	0	0	0	0	0	1.24618	INR
0.571429	0.5	0	0	0.0714286	0.785714	0.428571	0	0	0	0	0	0	0	0.830786	INR
0.666667	0.333333	0	0	0	1	0.333333	0	0	0	0	0	0	0	0.332314	INR
0.875	0.1875	0	0	0.0625	0.3125	0	0.1875	0.3125	0	0	0	0	0.125	0.996943	INR
1	0.0555556	0	0	0.0555556	0.222222	0.166667	0	0	0	0	0	0	0	1.24618	INR
0.681818	0.318182	0	0	0	0.318182	0.136364	0	0	0	0	0	0	0	1.49541	INR
0.769231	0.230769	0	0	0	0.615385	0	0	0	0	0	0.0769231	0	0	0.830786	INR
0.555556	0.666667	0	0	0.222222	0.777778	0.222222	0	0	0	0	0.111111	0	0	0.249236	INR
0.5	0.7	0	0	0.2	0.7	0.4	0	0	0	0	0	0	0	0.58155	INR
0.833333	0.25	0	0	0.0833333	0.291667	0	0.208333	0.291667	0	0	0	0	0.0833333	1.66157	INR
0.5	0.583333	0	0	0.0833333	0.833333	0	0.25	0.75	0	0	0.0833333	0	0.0833333	0.664629	INR
0.954545	0.0909091	0	0	0.0454545	0.272727	0	0.0909091	0.272727	0	0	0	0	0.181818	1.57849	INR
0.842105	0.157895	0	0	0	0.473684	0	0.157895	0.473684	0	0	0	0	0.315789	1.1631	INR
0.666667	0.583333	0	0	0.25	0.583333	0	0.25	0.583333	0	0	0	0	0	0.58155	INR
0.722222	0.5	0	0	0.222222	0.333333	0	0.222222	0.333333	0	0	0	0	0.111111	1.08002	INR
0.6	0.5	0	0	0.1	0.8	0	0.3	0.8	0	0	0	0	0	0.415393	INR
0.578947	0.421053	0	0	0	0.631579	0.631579	0	0	0	0	0.0526316	0	0	1.24618	INR
0.857143	0.142857	0	0	0	0.142857	0.142857	0	0	0	0	0	0	0	1.1631	INR
0.909091	0.136364	0	0	0.0454545	0.318182	0	0.181818	0.318182	0	0	0.0454545	0	0.136364	1.57849	INR
0.95	0.05	0	0	0	0.35	0.15	0	0	0	0	0	0	0	1.49541	INR
0.56	0.52	0	0	0.08	0.76	0	0.48	0.6	0	0	0.04	0	0.08	0.996943	INR
0.6	0.4	0	0	0	0.6	0.266667	0	0	0	0	0	0	0	0.913865	INR
0.5	0.666667	0	0	0.166667	0.5	0.166667	0	0	0	0	0	0	0	0.332314	INR
0.571429	0.714286	0	0	0.285714	0.714286	0	0.714286	0.714286	0	0	0	0	0.714286	0.415393	INR
0.818182	0.272727	0	0	0.0909091	0.272727	0.0909091	0	0	0	0	0	0	0	0.830786	INR
0.916667	0.166667	0	0	0.0833333	0.25	0.111111	0	0	0	0	0	0	0	2.57544	INR
0.894737	0.105263	0	0	0	0.473684	0	0.263158	0.473684	0	0	0.0526316	0	0	1.24618	INR
0.791667	0.208333	0	0	0	0.75	0	0.375	0.75	0	0	0	0	0.375	0.913865	INR
0.921053	0.0789474	0	0	0	0.894737	0	0.473684	0.894737	0	0	0.157895	0	0	2.49236	INR
0.5	0.625	0	0	0.125	0.775	0	0.45	0.775	0	0	0	0	0.225	2.07696	INR
0.857143	0.190476	0	0	0.047619	0.285714	0.142857	0	0	0	0	0	0	0	1.41234	INR
0.888889	0.444444	0	0	0.333333	0.555556	0	0.333333	0.555556	0	0	0	0	0	0.415393	INR
1	0	0	0	0	0.692308	0	0	0.153846	0	0	0.0769231	0	0	0.913865	INR
0.681818	0.454545	0	0	0.136364	0.727273	0	0.318182	0.636364	0	0	0	0	0.136364	0.913865	INR
1	0.3	0	0	0.3	0.6	0	0.4	0.6	0	0	0	0	0.1	0.498472	INR
0.5	0.5	0	0	0	1	0.5	0	0	0	0	0.166667	0	0	0.166157	INR
0.882353	0.117647	0	0	0	0.470588	0	0.352941	0.470588	0	0	0	0	0.117647	0.913865	INR
0.888889	0.222222	0	0	0.111111	0.166667	0	0.111111	0.166667	0	0	0	0	0	1.49541	INR
0.928571	0.214286	0	0	0.142857	0.142857	0.0714286	0	0	0	0	0	0	0	0.996943	INR
0.466667	0.6	0	0	0.0666667	0.866667	0.266667	0	0	0	0	0	0	0	0.58155	INR
0.85	0.15	0	0	0	0.4	0.25	0.05	0.05	0	0	0	0.05	0	1.1631	INR
0.947368	0.105263	0	0	0.0526316	0.210526	0.0526316	0	0	0	0	0.0526316	0	0	1.41234	INR
0.9	0.15	0	0	0.05	0.25	0	0.15	0.25	0	0	0	0	0.1	1.32926	INR
0.857143	0.142857	0	0	0	0.5	0	0.285714	0.5	0	0	0	0	0.214286	0.747707	INR
0.833333	0.5	0	0	0.333333	0.666667	0.166667	0	0	0	0	0	0	0	0.332314	INR
0.5	0.5	0	0	0	1	0.428571	0	0.0714286	0	0	0.0714286	0	0	0.747707	INR
